"Study_Network_id","pollinator_count","total_pollinator_count","percentage","strategy","n_plants","pollinator_order"
"22_Kallnik_wmb2_2012",4,11,36.3636363636364,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb3_2011",8,10,80,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb3_2012",6,10,60,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb4_2010",9,12,75,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb4_2011",8,13,61.5384615384615,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb4_2012",7,11,63.6363636363636,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb5_2010",9,11,81.8181818181818,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb5_2011",6,11,54.5454545454545,"Abundance",5,"Hymenoptera"
"22_Kallnik_wmb5_2012",6,11,54.5454545454545,"Abundance",5,"Hymenoptera"
"28_Sutter_10_2013",3,14,21.4285714285714,"Abundance",5,"Hymenoptera"
"28_Sutter_11_2013",6,12,50,"Abundance",5,"Hymenoptera"
"28_Sutter_12_2013",7,11,63.6363636363636,"Abundance",5,"Hymenoptera"
"28_Sutter_13_2013",2,11,18.1818181818182,"Abundance",5,"Hymenoptera"
"28_Sutter_13_2014",2,9,22.2222222222222,"Abundance",5,"Hymenoptera"
"28_Sutter_14_2013",3,10,30,"Abundance",5,"Hymenoptera"
"28_Sutter_17_2013",5,15,33.3333333333333,"Abundance",5,"Hymenoptera"
"28_Sutter_19_2013",14,18,77.7777777777778,"Abundance",5,"Hymenoptera"
"28_Sutter_1_2013",7,12,58.3333333333333,"Abundance",5,"Hymenoptera"
"28_Sutter_20_2013",8,13,61.5384615384615,"Abundance",5,"Hymenoptera"
"28_Sutter_21_2013",9,14,64.2857142857143,"Abundance",5,"Hymenoptera"
"28_Sutter_2_2013",3,13,23.0769230769231,"Abundance",5,"Hymenoptera"
"28_Sutter_3_2013",7,19,36.8421052631579,"Abundance",5,"Hymenoptera"
"28_Sutter_5_2013",14,21,66.6666666666667,"Abundance",5,"Hymenoptera"
"28_Sutter_8_2013",3,15,20,"Abundance",5,"Hymenoptera"
"28_Sutter_8_2014",14,17,82.3529411764706,"Abundance",5,"Hymenoptera"
"29_Magrach_Gibraleon_2011",9,20,45,"Abundance",5,"Hymenoptera"
"29_Magrach_Gravera_2011",14,22,63.6363636363636,"Abundance",5,"Hymenoptera"
"29_Magrach_Niebla_2011",17,22,77.2727272727273,"Abundance",5,"Hymenoptera"
"29_Magrach_Niebla_2012",22,24,91.6666666666667,"Abundance",5,"Hymenoptera"
"29_Magrach_Villablanca_2011",9,16,56.25,"Abundance",5,"Hymenoptera"
"2_Petanidou_Armolia_2015",29,46,63.0434782608696,"Abundance",5,"Hymenoptera"
"2_Petanidou_Emborios_2015",51,58,87.9310344827586,"Abundance",5,"Hymenoptera"
"2_Petanidou_Gridia_2015",31,54,57.4074074074074,"Abundance",5,"Hymenoptera"
"2_Petanidou_Kato Fana_2015",29,40,72.5,"Abundance",5,"Hymenoptera"
"2_Petanidou_Palios Katarraktis_2015",17,48,35.4166666666667,"Abundance",5,"Hymenoptera"
"2_Petanidou_Vessa 2_2015",40,67,59.7014925373134,"Abundance",5,"Hymenoptera"
"30_Smith_lsk48_2012",4,11,36.3636363636364,"Abundance",5,"Hymenoptera"
"30_Smith_lsk57_2011",6,10,60,"Abundance",5,"Hymenoptera"
"30_Smith_lsk73_2012",4,7,57.1428571428571,"Abundance",5,"Hymenoptera"
"30_Smith_lsk74_2012",5,14,35.7142857142857,"Abundance",5,"Hymenoptera"
"30_Smith_lsk77_2011",8,13,61.5384615384615,"Abundance",5,"Hymenoptera"
"30_Smith_lsk77_2012",5,12,41.6666666666667,"Abundance",5,"Hymenoptera"
"31_Roberts_Hunt_2013",8,11,72.7272727272727,"Abundance",5,"Hymenoptera"
"31_Roberts_Jefferies_2013",5,9,55.5555555555556,"Abundance",5,"Hymenoptera"
"31_Roberts_Livingstone_far_2012",4,9,44.4444444444444,"Abundance",5,"Hymenoptera"
"31_Roberts_Livingstone_house_2012",3,10,30,"Abundance",5,"Hymenoptera"
"31_Roberts_Mearns_2013",12,15,80,"Abundance",5,"Hymenoptera"
"31_Roberts_White_left_2012",4,15,26.6666666666667,"Abundance",5,"Hymenoptera"
"36_Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1",4,5,80,"Abundance",5,"Hymenoptera"
"36_Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1",6,8,75,"Abundance",5,"Hymenoptera"
"37_White_An",6,11,54.5454545454545,"Abundance",5,"Hymenoptera"
"37_White_Bl",6,7,85.7142857142857,"Abundance",5,"Hymenoptera"
"37_White_Bn",9,12,75,"Abundance",5,"Hymenoptera"
"37_White_CW",5,10,50,"Abundance",5,"Hymenoptera"
"37_White_Ce",5,7,71.4285714285714,"Abundance",5,"Hymenoptera"
"37_White_Cn",8,13,61.5384615384615,"Abundance",5,"Hymenoptera"
"37_White_ED",3,8,37.5,"Abundance",5,"Hymenoptera"
"37_White_Fs",7,8,87.5,"Abundance",5,"Hymenoptera"
"37_White_JK",8,11,72.7272727272727,"Abundance",5,"Hymenoptera"
"37_White_Kr",6,8,75,"Abundance",5,"Hymenoptera"
"37_White_ND",5,8,62.5,"Abundance",5,"Hymenoptera"
"37_White_NG",2,9,22.2222222222222,"Abundance",5,"Hymenoptera"
"37_White_Pn",7,9,77.7777777777778,"Abundance",5,"Hymenoptera"
"37_White_WD",4,10,40,"Abundance",5,"Hymenoptera"
"38_Maurer_A1",16,20,80,"Abundance",5,"Hymenoptera"
"38_Maurer_A2",3,29,10.3448275862069,"Abundance",5,"Hymenoptera"
"38_Maurer_A3",3,22,13.6363636363636,"Abundance",5,"Hymenoptera"
"38_Maurer_A4",9,21,42.8571428571429,"Abundance",5,"Hymenoptera"
"38_Maurer_R1",4,31,12.9032258064516,"Abundance",5,"Hymenoptera"
"38_Maurer_R2",7,37,18.9189189189189,"Abundance",5,"Hymenoptera"
"38_Maurer_R3",15,41,36.5853658536585,"Abundance",5,"Hymenoptera"
"38_Maurer_R4",8,30,26.6666666666667,"Abundance",5,"Hymenoptera"
"38_Maurer_U2",3,49,6.12244897959184,"Abundance",5,"Hymenoptera"
"38_Maurer_U3",13,39,33.3333333333333,"Abundance",5,"Hymenoptera"
"39_Schweiger_I1_ruderal_1_2021",1,16,6.25,"Abundance",5,"Hymenoptera"
"39_Schweiger_I2_semi.natural.grass_5_2021",16,25,64,"Abundance",5,"Hymenoptera"
"39_Schweiger_I2_woodland.scrub_1_2021",3,19,15.7894736842105,"Abundance",5,"Hymenoptera"
"39_Schweiger_I4_woodland.scrub_3_2021",7,17,41.1764705882353,"Abundance",5,"Hymenoptera"
"39_Schweiger_R1_semi.natural.grass_4_2021",15,20,75,"Abundance",5,"Hymenoptera"
"39_Schweiger_R4_semi.natural.grass_2_2021",11,17,64.7058823529412,"Abundance",5,"Hymenoptera"
"40_Knight_Ghe_ari_2017",19,41,46.3414634146341,"Abundance",5,"Hymenoptera"
"41_Knight_1 wooded meadow_2018",14,14,100,"Abundance",5,"Hymenoptera"
"41_Knight_2 alvar pasture_2018",6,7,85.7142857142857,"Abundance",5,"Hymenoptera"
"41_Knight_3 alvar pasture_2018",7,13,53.8461538461538,"Abundance",5,"Hymenoptera"
"41_Knight_4 wooded meadow_2018",9,10,90,"Abundance",5,"Hymenoptera"
"41_Knight_5 wooded meadow_2018",10,14,71.4285714285714,"Abundance",5,"Hymenoptera"
"41_Knight_6 alvar pasture_2018",6,11,54.5454545454545,"Abundance",5,"Hymenoptera"
"42_Knight_M1Restored_2019",11,13,84.6153846153846,"Abundance",5,"Hymenoptera"
"42_Knight_M2Natural_2019",3,7,42.8571428571429,"Abundance",5,"Hymenoptera"
"42_Knight_M3Natural_2019",2,4,50,"Abundance",5,"Hymenoptera"
"42_Knight_M4Restored_2019",4,5,80,"Abundance",5,"Hymenoptera"
"42_Knight_M5Restored_2019",2,6,33.3333333333333,"Abundance",5,"Hymenoptera"
"42_Knight_M6Natural_2019",8,14,57.1428571428571,"Abundance",5,"Hymenoptera"
"42_Knight_M8Restored_2019",1,5,20,"Abundance",5,"Hymenoptera"
"44_Knight_M11_2018",16,25,64,"Abundance",5,"Hymenoptera"
"44_Knight_M12_2018",9,23,39.1304347826087,"Abundance",5,"Hymenoptera"
"44_Knight_M13_2018",3,4,75,"Abundance",5,"Hymenoptera"
"44_Knight_M15_2018",14,22,63.6363636363636,"Abundance",5,"Hymenoptera"
"44_Knight_M16_2018",12,18,66.6666666666667,"Abundance",5,"Hymenoptera"
"44_Knight_M17_2018",8,21,38.0952380952381,"Abundance",5,"Hymenoptera"
"44_Knight_M18_2018",20,23,86.9565217391304,"Abundance",5,"Hymenoptera"
"44_Knight_M1_2018",11,17,64.7058823529412,"Abundance",5,"Hymenoptera"
"44_Knight_M3_2018",20,40,50,"Abundance",5,"Hymenoptera"
"44_Knight_M4_2018",17,26,65.3846153846154,"Abundance",5,"Hymenoptera"
"44_Knight_M6_2018",5,22,22.7272727272727,"Abundance",5,"Hymenoptera"
"44_Knight_M8_2018",11,20,55,"Abundance",5,"Hymenoptera"
"45_Knight_Hermanovice_meadow_2018",7,11,63.6363636363636,"Abundance",5,"Hymenoptera"
"45_Knight_HorniGrunt_meadow_2018",4,5,80,"Abundance",5,"Hymenoptera"
"45_Knight_Mnichov_meadow_2018",9,11,81.8181818181818,"Abundance",5,"Hymenoptera"
"46_Knight_Gora_Gipsowa_2018",3,11,27.2727272727273,"Abundance",5,"Hymenoptera"
"47_Benadi_1",14,26,53.8461538461538,"Abundance",5,"Hymenoptera"
"47_Benadi_2",10,22,45.4545454545455,"Abundance",5,"Hymenoptera"
"47_Benadi_3",14,22,63.6363636363636,"Abundance",5,"Hymenoptera"
"47_Benadi_4",5,13,38.4615384615385,"Abundance",5,"Hymenoptera"
"47_Benadi_5",4,18,22.2222222222222,"Abundance",5,"Hymenoptera"
"47_Benadi_6",7,16,43.75,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 A_2018",20,43,46.5116279069767,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 An_2018",16,32,50,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 B_2018",23,34,67.6470588235294,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 Bn_2018",23,51,45.0980392156863,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 C_2018",13,30,43.3333333333333,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 Cn_2018",12,27,44.4444444444444,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 E_2018",10,32,31.25,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 En_2018",2,29,6.89655172413793,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 F_2018",7,14,50,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 Fn_2018",12,22,54.5454545454545,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 G_2018",20,32,62.5,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 Gn_2018",16,27,59.2592592592593,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 H_2018",9,34,26.4705882352941,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 Hn_2018",13,26,50,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 I_2018",12,33,36.3636363636364,"Abundance",5,"Hymenoptera"
"4_Marini_UNIPD01 In_2018",42,58,72.4137931034483,"Abundance",5,"Hymenoptera"
"50_Hervias-Parejo_Cala Tirant_2021",17,33,51.5151515151515,"Abundance",5,"Hymenoptera"
"50_Hervias-Parejo_Llucalari_2021",14,28,50,"Abundance",5,"Hymenoptera"
"50_Hervias-Parejo_Sa Bassa_2021",11,32,34.375,"Abundance",5,"Hymenoptera"
"50_Hervias-Parejo_Salinas_2021",2,33,6.06060606060606,"Abundance",5,"Hymenoptera"
"50_Hervias-Parejo_Torre Fornells_2021",12,34,35.2941176470588,"Abundance",5,"Hymenoptera"
"50_Hervias-Parejo_coast Son Bou_2021",15,22,68.1818181818182,"Abundance",5,"Hymenoptera"
"51_Petanidou_Pyrgos_2013",27,38,71.0526315789474,"Abundance",5,"Hymenoptera"
"51_Petanidou_Sigri 3_2012",16,38,42.1052631578947,"Abundance",5,"Hymenoptera"
"54_Lazaro_AloeVera_2018_2018",7,14,50,"Abundance",5,"Hymenoptera"
"54_Lazaro_SonBaco_2018_2018",18,21,85.7142857142857,"Abundance",5,"Hymenoptera"
"54_Lazaro_SonMutNou_2018_2018",14,19,73.6842105263158,"Abundance",5,"Hymenoptera"
"54_Lazaro_UIB_2018_2018",6,31,19.3548387096774,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AA_2019",8,14,57.1428571428571,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AB_2019",2,3,66.6666666666667,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AC_2019",2,6,33.3333333333333,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AD_2019",3,6,50,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AE_2019",7,14,50,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AF_2019",7,10,70,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AG_2019",9,17,52.9411764705882,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AH_2019",10,14,71.4285714285714,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AI_2019",7,9,77.7777777777778,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AJ_2019",11,17,64.7058823529412,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AK_2019",8,9,88.8888888888889,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AL_2019",7,15,46.6666666666667,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AM_2019",8,16,50,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AN_2019",5,9,55.5555555555556,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AO_2019",4,9,44.4444444444444,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AP_2019",5,7,71.4285714285714,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AQ_2019",8,9,88.8888888888889,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AS_2019",12,14,85.7142857142857,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AT_2019",12,15,80,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 AV_2019",4,5,80,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 A_2019",20,25,80,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 B_2019",6,22,27.2727272727273,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 C_2019",15,20,75,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 D_2019",7,11,63.6363636363636,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 E_2019",9,19,47.3684210526316,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 G_2019",9,15,60,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 H_2019",10,16,62.5,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 I_2019",7,10,70,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 K_2019",16,22,72.7272727272727,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 L_2019",5,7,71.4285714285714,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 M_2019",7,15,46.6666666666667,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 N_2019",1,6,16.6666666666667,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 O_2019",4,7,57.1428571428571,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 P_2019",3,7,42.8571428571429,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 Q_2019",10,12,83.3333333333333,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 S_2019",9,20,45,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 T_2019",3,9,33.3333333333333,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 U_2019",7,13,53.8461538461538,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 V_2019",6,17,35.2941176470588,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 W_2019",13,23,56.5217391304348,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 X_2019",11,16,68.75,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 Y_2019",11,17,64.7058823529412,"Abundance",5,"Hymenoptera"
"5_Marini_UNIPD02 Z_2019",11,18,61.1111111111111,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD13_2020",18,20,90,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD14_2020",13,22,59.0909090909091,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD15_2020",25,30,83.3333333333333,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD16_2020",24,43,55.8139534883721,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD17_2020",15,40,37.5,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD20_2020",25,32,78.125,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD22_2020",9,15,60,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD23_2020",14,24,58.3333333333333,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD26_2020",13,20,65,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD27_2020",19,25,76,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD28_2020",13,26,50,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD29_2020",12,22,54.5454545454545,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD2_2020",13,19,68.4210526315789,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 CD34_2020",30,36,83.3333333333333,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D11_2020",22,22,100,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D17_2020",19,20,95,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D21_2020",16,18,88.8888888888889,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D24_2020",20,20,100,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D28_2020",11,21,52.3809523809524,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D29_2020",19,23,82.6086956521739,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D34_2020",20,30,66.6666666666667,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D35_2020",12,18,66.6666666666667,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D5_2020",14,23,60.8695652173913,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 D8_2020",13,13,100,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E14_2020",10,21,47.6190476190476,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E19_2020",10,16,62.5,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E25_2020",9,13,69.2307692307692,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E26_2020",18,30,60,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E31_2020",13,16,81.25,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E32_2020",6,14,42.8571428571429,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E33_2020",20,30,66.6666666666667,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E35_2020",20,25,80,"Abundance",5,"Hymenoptera"
"6_Marini_UNIPD03 E36_2020",28,32,87.5,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_10_Field_boundary_2015",6,19,31.5789473684211,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_12_Field_boundary_2015",20,30,66.6666666666667,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_14_Field_boundary_2015",9,34,26.4705882352941,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_19_Field_boundary_2015",16,20,80,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_1_Field_boundary_2015",15,18,83.3333333333333,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_1_Grassland_2015",15,20,75,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_25_Field_boundary_2015",14,20,70,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_4_Field_boundary_2015",7,17,41.1764705882353,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_5_Field_boundary_2015",9,16,56.25,"Abundance",5,"Hymenoptera"
"7_Scheper_Chize_6_Field_boundary_2015",16,27,59.2592592592593,"Abundance",5,"Hymenoptera"
"11_Clough_ASK_2021_2021",2,11,18.1818181818182,"Abundance",3,"Hymenoptera"
"11_Clough_HAM_2021_2021",1,10,10,"Abundance",3,"Hymenoptera"
"11_Clough_KOM_2021_2021",4,11,36.3636363636364,"Abundance",3,"Hymenoptera"
"11_Clough_LOB_2021_2021",3,6,50,"Abundance",3,"Hymenoptera"
"11_Clough_PET_2021_2021",2,18,11.1111111111111,"Abundance",3,"Hymenoptera"
"11_Clough_TAG_2021_2021",1,12,8.33333333333333,"Abundance",3,"Hymenoptera"
"12_Ockinger_Norrang_Ryckelsby_Og",3,6,50,"Abundance",3,"Hymenoptera"
"12_Ockinger_Sattra_Og",1,4,25,"Abundance",3,"Hymenoptera"
"12_Ockinger_St_Tadinge",10,13,76.9230769230769,"Abundance",3,"Hymenoptera"
"12_Ockinger_Tjalinge_Skogstibble",4,12,33.3333333333333,"Abundance",3,"Hymenoptera"
"20_Hoiss_H5_2010",5,17,29.4117647058824,"Abundance",3,"Hymenoptera"
"20_Hoiss_H6_2010",2,5,40,"Abundance",3,"Hymenoptera"
"20_Hoiss_H7_2010",1,4,25,"Abundance",3,"Hymenoptera"
"20_Hoiss_HO1_2010",4,16,25,"Abundance",3,"Hymenoptera"
"20_Hoiss_HO5_2010",3,11,27.2727272727273,"Abundance",3,"Hymenoptera"
"20_Hoiss_T4_2010",9,20,45,"Abundance",3,"Hymenoptera"
"22_Kallnik_h1_2012",3,11,27.2727272727273,"Abundance",3,"Hymenoptera"
"22_Kallnik_h2_2011",10,11,90.9090909090909,"Abundance",3,"Hymenoptera"
"22_Kallnik_h3_2011",8,10,80,"Abundance",3,"Hymenoptera"
"22_Kallnik_h4_2010",2,10,20,"Abundance",3,"Hymenoptera"
"22_Kallnik_h4_2011",7,10,70,"Abundance",3,"Hymenoptera"
"22_Kallnik_h5_2011",9,11,81.8181818181818,"Abundance",3,"Hymenoptera"
"22_Kallnik_h5_2012",5,11,45.4545454545455,"Abundance",3,"Hymenoptera"
"22_Kallnik_h6_2011",3,10,30,"Abundance",3,"Hymenoptera"
"22_Kallnik_h7_2011",6,10,60,"Abundance",3,"Hymenoptera"
"22_Kallnik_ho2_2011",4,10,40,"Abundance",3,"Hymenoptera"
"22_Kallnik_ho3_2011",5,12,41.6666666666667,"Abundance",3,"Hymenoptera"
"22_Kallnik_ho3_2012",2,10,20,"Abundance",3,"Hymenoptera"
"22_Kallnik_ho4_2011",12,13,92.3076923076923,"Abundance",3,"Hymenoptera"
"22_Kallnik_ho4_2012",9,12,75,"Abundance",3,"Hymenoptera"
"22_Kallnik_ho5_2011",3,12,25,"Abundance",3,"Hymenoptera"
"22_Kallnik_wma3_2011",1,10,10,"Abundance",3,"Hymenoptera"
"22_Kallnik_wma3_2012",2,10,20,"Abundance",3,"Hymenoptera"
"22_Kallnik_wma4_2011",4,11,36.3636363636364,"Abundance",3,"Hymenoptera"
"22_Kallnik_wma5_2011",5,10,50,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb1_2012",7,11,63.6363636363636,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb2_2011",1,12,8.33333333333333,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb2_2012",4,11,36.3636363636364,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb3_2011",8,10,80,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb3_2012",1,10,10,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb4_2010",9,12,75,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb4_2011",8,13,61.5384615384615,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb4_2012",7,11,63.6363636363636,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb5_2010",7,11,63.6363636363636,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb5_2011",4,11,36.3636363636364,"Abundance",3,"Hymenoptera"
"22_Kallnik_wmb5_2012",5,11,45.4545454545455,"Abundance",3,"Hymenoptera"
"28_Sutter_10_2013",3,14,21.4285714285714,"Abundance",3,"Hymenoptera"
"28_Sutter_11_2013",3,12,25,"Abundance",3,"Hymenoptera"
"28_Sutter_12_2013",2,11,18.1818181818182,"Abundance",3,"Hymenoptera"
"28_Sutter_13_2013",1,11,9.09090909090909,"Abundance",3,"Hymenoptera"
"28_Sutter_13_2014",1,9,11.1111111111111,"Abundance",3,"Hymenoptera"
"28_Sutter_14_2013",1,10,10,"Abundance",3,"Hymenoptera"
"28_Sutter_17_2013",2,15,13.3333333333333,"Abundance",3,"Hymenoptera"
"28_Sutter_19_2013",11,18,61.1111111111111,"Abundance",3,"Hymenoptera"
"28_Sutter_1_2013",4,12,33.3333333333333,"Abundance",3,"Hymenoptera"
"28_Sutter_20_2013",7,13,53.8461538461538,"Abundance",3,"Hymenoptera"
"28_Sutter_21_2013",9,14,64.2857142857143,"Abundance",3,"Hymenoptera"
"28_Sutter_2_2013",1,13,7.69230769230769,"Abundance",3,"Hymenoptera"
"28_Sutter_3_2013",7,19,36.8421052631579,"Abundance",3,"Hymenoptera"
"28_Sutter_5_2013",14,21,66.6666666666667,"Abundance",3,"Hymenoptera"
"28_Sutter_8_2013",2,15,13.3333333333333,"Abundance",3,"Hymenoptera"
"28_Sutter_8_2014",14,17,82.3529411764706,"Abundance",3,"Hymenoptera"
"29_Magrach_Gibraleon_2011",7,20,35,"Abundance",3,"Hymenoptera"
"29_Magrach_Gravera_2011",13,22,59.0909090909091,"Abundance",3,"Hymenoptera"
"29_Magrach_Niebla_2011",13,22,59.0909090909091,"Abundance",3,"Hymenoptera"
"29_Magrach_Niebla_2012",15,24,62.5,"Abundance",3,"Hymenoptera"
"29_Magrach_Villablanca_2011",9,16,56.25,"Abundance",3,"Hymenoptera"
"2_Petanidou_Armolia_2015",27,46,58.695652173913,"Abundance",3,"Hymenoptera"
"2_Petanidou_Emborios_2015",30,58,51.7241379310345,"Abundance",3,"Hymenoptera"
"2_Petanidou_Gridia_2015",20,54,37.037037037037,"Abundance",3,"Hymenoptera"
"2_Petanidou_Kato Fana_2015",25,40,62.5,"Abundance",3,"Hymenoptera"
"2_Petanidou_Palios Katarraktis_2015",12,48,25,"Abundance",3,"Hymenoptera"
"2_Petanidou_Vessa 2_2015",37,67,55.2238805970149,"Abundance",3,"Hymenoptera"
"30_Smith_lsk48_2012",4,11,36.3636363636364,"Abundance",3,"Hymenoptera"
"30_Smith_lsk57_2011",6,10,60,"Abundance",3,"Hymenoptera"
"30_Smith_lsk73_2012",3,7,42.8571428571429,"Abundance",3,"Hymenoptera"
"30_Smith_lsk74_2012",2,14,14.2857142857143,"Abundance",3,"Hymenoptera"
"30_Smith_lsk77_2011",4,13,30.7692307692308,"Abundance",3,"Hymenoptera"
